,Unnamed: 0,file,video,start,end,dur,activity,person_ID,inside,outside,pose,gaze
2474,2474,2019_0611_182953_308B.MP4_13_14_ID_4,2019_0611_182953_308B.MP4,13,14,1,checking mirror driver,4,2019_0611_182953_308B.MP4_13_14_ID_4,2019_0611_182953_307A.MP4_13_14_ID_4,2019_0611_182953_308B.MP4_13_14_ID_4_pose,2019_0611_182953_308B.MP4_13_14_ID_4_gaze
2475,2475,2019_0611_182953_308B.MP4_22_24_ID_4,2019_0611_182953_308B.MP4,22,24,2,checking mirror driver,4,2019_0611_182953_308B.MP4_22_24_ID_4,2019_0611_182953_307A.MP4_22_24_ID_4,2019_0611_182953_308B.MP4_22_24_ID_4_pose,2019_0611_182953_308B.MP4_22_24_ID_4_gaze
2476,2476,2019_0611_182953_308B.MP4_39_40_ID_4,2019_0611_182953_308B.MP4,39,40,1,checking mirror driver,4,2019_0611_182953_308B.MP4_39_40_ID_4,2019_0611_182953_307A.MP4_39_40_ID_4,2019_0611_182953_308B.MP4_39_40_ID_4_pose,2019_0611_182953_308B.MP4_39_40_ID_4_gaze
2477,2477,2019_0611_182953_308B.MP4_41_42_ID_4,2019_0611_182953_308B.MP4,41,42,1,checking mirror driver,4,2019_0611_182953_308B.MP4_41_42_ID_4,2019_0611_182953_307A.MP4_41_42_ID_4,2019_0611_182953_308B.MP4_41_42_ID_4_pose,2019_0611_182953_308B.MP4_41_42_ID_4_gaze
2478,2478,2019_0611_182953_308B.MP4_49_50_ID_4,2019_0611_182953_308B.MP4,49,50,1,checking mirror driver,4,2019_0611_182953_308B.MP4_49_50_ID_4,2019_0611_182953_307A.MP4_49_50_ID_4,2019_0611_182953_308B.MP4_49_50_ID_4_pose,2019_0611_182953_308B.MP4_49_50_ID_4_gaze
2479,2479,2019_0611_182953_308B.MP4_71_72_ID_4,2019_0611_182953_308B.MP4,71,72,1,checking mirror middle,4,2019_0611_182953_308B.MP4_71_72_ID_4,2019_0611_182953_307A.MP4_71_72_ID_4,2019_0611_182953_308B.MP4_71_72_ID_4_pose,2019_0611_182953_308B.MP4_71_72_ID_4_gaze
2480,2480,2019_0611_182953_308B.MP4_113_115_ID_4,2019_0611_182953_308B.MP4,113,115,2,checking mirror passenger,4,2019_0611_182953_308B.MP4_113_115_ID_4,2019_0611_182953_307A.MP4_113_115_ID_4,2019_0611_182953_308B.MP4_113_115_ID_4_pose,2019_0611_182953_308B.MP4_113_115_ID_4_gaze
2481,2481,2019_0611_182953_308B.MP4_147_148_ID_4,2019_0611_182953_308B.MP4,147,148,1,checking mirror passenger,4,2019_0611_182953_308B.MP4_147_148_ID_4,2019_0611_182953_307A.MP4_147_148_ID_4,2019_0611_182953_308B.MP4_147_148_ID_4_pose,2019_0611_182953_308B.MP4_147_148_ID_4_gaze
2482,2482,2019_0611_182953_308B.MP4_161_163_ID_4,2019_0611_182953_308B.MP4,161,163,2,checking mirror driver,4,2019_0611_182953_308B.MP4_161_163_ID_4,2019_0611_182953_307A.MP4_161_163_ID_4,2019_0611_182953_308B.MP4_161_163_ID_4_pose,2019_0611_182953_308B.MP4_161_163_ID_4_gaze
2483,2483,2019_0611_182953_308B.MP4_185_187_ID_4,2019_0611_182953_308B.MP4,185,187,2,checking mirror passenger,4,2019_0611_182953_308B.MP4_185_187_ID_4,2019_0611_182953_307A.MP4_185_187_ID_4,2019_0611_182953_308B.MP4_185_187_ID_4_pose,2019_0611_182953_308B.MP4_185_187_ID_4_gaze
2484,2484,2019_0611_182953_308B.MP4_203_204_ID_4,2019_0611_182953_308B.MP4,203,204,1,checking mirror passenger,4,2019_0611_182953_308B.MP4_203_204_ID_4,2019_0611_182953_307A.MP4_203_204_ID_4,2019_0611_182953_308B.MP4_203_204_ID_4_pose,2019_0611_182953_308B.MP4_203_204_ID_4_gaze
2485,2485,2019_0611_182953_308B.MP4_210_211_ID_4,2019_0611_182953_308B.MP4,210,211,1,checking mirror middle,4,2019_0611_182953_308B.MP4_210_211_ID_4,2019_0611_182953_307A.MP4_210_211_ID_4,2019_0611_182953_308B.MP4_210_211_ID_4_pose,2019_0611_182953_308B.MP4_210_211_ID_4_gaze
2486,2486,2019_0611_182953_308B.MP4_226_227_ID_4,2019_0611_182953_308B.MP4,226,227,1,checking mirror driver,4,2019_0611_182953_308B.MP4_226_227_ID_4,2019_0611_182953_307A.MP4_226_227_ID_4,2019_0611_182953_308B.MP4_226_227_ID_4_pose,2019_0611_182953_308B.MP4_226_227_ID_4_gaze
2487,2487,2019_0611_182953_308B.MP4_230_231_ID_4,2019_0611_182953_308B.MP4,230,231,1,checking mirror driver,4,2019_0611_182953_308B.MP4_230_231_ID_4,2019_0611_182953_307A.MP4_230_231_ID_4,2019_0611_182953_308B.MP4_230_231_ID_4_pose,2019_0611_182953_308B.MP4_230_231_ID_4_gaze
2488,2488,2019_0611_182953_308B.MP4_242_243_ID_4,2019_0611_182953_308B.MP4,242,243,1,checking mirror driver,4,2019_0611_182953_308B.MP4_242_243_ID_4,2019_0611_182953_307A.MP4_242_243_ID_4,2019_0611_182953_308B.MP4_242_243_ID_4_pose,2019_0611_182953_308B.MP4_242_243_ID_4_gaze
2489,2489,2019_0611_182953_308B.MP4_251_252_ID_4,2019_0611_182953_308B.MP4,251,252,1,checking mirror driver,4,2019_0611_182953_308B.MP4_251_252_ID_4,2019_0611_182953_307A.MP4_251_252_ID_4,2019_0611_182953_308B.MP4_251_252_ID_4_pose,2019_0611_182953_308B.MP4_251_252_ID_4_gaze
2490,2490,2019_0611_182953_308B.MP4_254_257_ID_4,2019_0611_182953_308B.MP4,254,257,3,checking mirror driver,4,2019_0611_182953_308B.MP4_254_257_ID_4,2019_0611_182953_307A.MP4_254_257_ID_4,2019_0611_182953_308B.MP4_254_256_ID_4_pose,2019_0611_182953_308B.MP4_254_256_ID_4_gaze
2491,2491,2019_0611_182953_308B.MP4_279_280_ID_4,2019_0611_182953_308B.MP4,279,280,1,checking mirror driver,4,2019_0611_182953_308B.MP4_279_280_ID_4,2019_0611_182953_307A.MP4_279_280_ID_4,2019_0611_182953_308B.MP4_279_280_ID_4_pose,2019_0611_182953_308B.MP4_279_280_ID_4_gaze
2492,2492,2019_0611_182953_308B.MP4_288_289_ID_4,2019_0611_182953_308B.MP4,288,289,1,checking mirror driver,4,2019_0611_182953_308B.MP4_288_289_ID_4,2019_0611_182953_307A.MP4_288_289_ID_4,2019_0611_182953_308B.MP4_288_289_ID_4_pose,2019_0611_182953_308B.MP4_288_289_ID_4_gaze
2493,2493,2019_0612_164526_366B.MP4_9_10_ID_4,2019_0612_164526_366B.MP4,9,10,1,checking mirror middle,4,2019_0612_164526_366B.MP4_9_10_ID_4,2019_0612_164526_365A.MP4_9_10_ID_4,2019_0612_164526_366B.MP4_9_10_ID_4_pose,2019_0612_164526_366B.MP4_9_10_ID_4_gaze
2494,2494,2019_0612_164526_366B.MP4_21_22_ID_4,2019_0612_164526_366B.MP4,21,22,1,checking mirror passenger,4,2019_0612_164526_366B.MP4_21_22_ID_4,2019_0612_164526_365A.MP4_21_22_ID_4,2019_0612_164526_366B.MP4_21_22_ID_4_pose,2019_0612_164526_366B.MP4_21_22_ID_4_gaze
2495,2495,2019_0612_164526_366B.MP4_42_43_ID_4,2019_0612_164526_366B.MP4,42,43,1,checking mirror driver,4,2019_0612_164526_366B.MP4_42_43_ID_4,2019_0612_164526_365A.MP4_42_43_ID_4,2019_0612_164526_366B.MP4_42_43_ID_4_pose,2019_0612_164526_366B.MP4_42_43_ID_4_gaze
2496,2496,2019_0612_164526_366B.MP4_47_48_ID_4,2019_0612_164526_366B.MP4,47,48,1,checking mirror driver,4,2019_0612_164526_366B.MP4_47_48_ID_4,2019_0612_164526_365A.MP4_47_48_ID_4,2019_0612_164526_366B.MP4_47_48_ID_4_pose,2019_0612_164526_366B.MP4_47_48_ID_4_gaze
2497,2497,2019_0612_164526_366B.MP4_48_49_ID_4,2019_0612_164526_366B.MP4,48,49,1,checking mirror middle,4,2019_0612_164526_366B.MP4_48_49_ID_4,2019_0612_164526_365A.MP4_48_49_ID_4,2019_0612_164526_366B.MP4_48_49_ID_4_pose,2019_0612_164526_366B.MP4_48_49_ID_4_gaze
2498,2498,2019_0612_164526_366B.MP4_53_54_ID_4,2019_0612_164526_366B.MP4,53,54,1,checking mirror middle,4,2019_0612_164526_366B.MP4_53_54_ID_4,2019_0612_164526_365A.MP4_53_54_ID_4,2019_0612_164526_366B.MP4_53_54_ID_4_pose,2019_0612_164526_366B.MP4_53_54_ID_4_gaze
2499,2499,2019_0612_164526_366B.MP4_55_56_ID_4,2019_0612_164526_366B.MP4,55,56,1,checking mirror driver,4,2019_0612_164526_366B.MP4_55_56_ID_4,2019_0612_164526_365A.MP4_55_56_ID_4,2019_0612_164526_366B.MP4_55_56_ID_4_pose,2019_0612_164526_366B.MP4_55_56_ID_4_gaze
2500,2500,2019_0612_164526_366B.MP4_59_60_ID_4,2019_0612_164526_366B.MP4,59,60,1,checking mirror middle,4,2019_0612_164526_366B.MP4_59_60_ID_4,2019_0612_164526_365A.MP4_59_60_ID_4,2019_0612_164526_366B.MP4_59_60_ID_4_pose,2019_0612_164526_366B.MP4_59_60_ID_4_gaze
2501,2501,2019_0612_164526_366B.MP4_65_69_ID_4,2019_0612_164526_366B.MP4,65,69,4,checking mirror driver,4,2019_0612_164526_366B.MP4_65_67_ID_4,2019_0612_164526_365A.MP4_65_67_ID_4,2019_0612_164526_366B.MP4_65_67_ID_4_pose,2019_0612_164526_366B.MP4_65_67_ID_4_gaze
2502,2502,2019_0612_164526_366B.MP4_65_69_ID_4,2019_0612_164526_366B.MP4,65,69,4,checking mirror driver,4,2019_0612_164526_366B.MP4_67_69_ID_4,2019_0612_164526_365A.MP4_67_69_ID_4,2019_0612_164526_366B.MP4_67_69_ID_4_pose,2019_0612_164526_366B.MP4_67_69_ID_4_gaze
2503,2503,2019_0612_164526_366B.MP4_78_79_ID_4,2019_0612_164526_366B.MP4,78,79,1,checking mirror middle,4,2019_0612_164526_366B.MP4_78_79_ID_4,2019_0612_164526_365A.MP4_78_79_ID_4,2019_0612_164526_366B.MP4_78_79_ID_4_pose,2019_0612_164526_366B.MP4_78_79_ID_4_gaze
2504,2504,2019_0612_164526_366B.MP4_123_124_ID_4,2019_0612_164526_366B.MP4,123,124,1,checking mirror middle,4,2019_0612_164526_366B.MP4_123_124_ID_4,2019_0612_164526_365A.MP4_123_124_ID_4,2019_0612_164526_366B.MP4_123_124_ID_4_pose,2019_0612_164526_366B.MP4_123_124_ID_4_gaze
2505,2505,2019_0612_164526_366B.MP4_130_131_ID_4,2019_0612_164526_366B.MP4,130,131,1,checking mirror middle,4,2019_0612_164526_366B.MP4_130_131_ID_4,2019_0612_164526_365A.MP4_130_131_ID_4,2019_0612_164526_366B.MP4_130_131_ID_4_pose,2019_0612_164526_366B.MP4_130_131_ID_4_gaze
2506,2506,2019_0612_164526_366B.MP4_136_138_ID_4,2019_0612_164526_366B.MP4,136,138,2,checking mirror middle,4,2019_0612_164526_366B.MP4_136_138_ID_4,2019_0612_164526_365A.MP4_136_138_ID_4,2019_0612_164526_366B.MP4_136_138_ID_4_pose,2019_0612_164526_366B.MP4_136_138_ID_4_gaze
2507,2507,2019_0612_164526_366B.MP4_145_146_ID_4,2019_0612_164526_366B.MP4,145,146,1,checking mirror middle,4,2019_0612_164526_366B.MP4_145_146_ID_4,2019_0612_164526_365A.MP4_145_146_ID_4,2019_0612_164526_366B.MP4_145_146_ID_4_pose,2019_0612_164526_366B.MP4_145_146_ID_4_gaze
2508,2508,2019_0612_164526_366B.MP4_149_150_ID_4,2019_0612_164526_366B.MP4,149,150,1,checking mirror middle,4,2019_0612_164526_366B.MP4_149_150_ID_4,2019_0612_164526_365A.MP4_149_150_ID_4,2019_0612_164526_366B.MP4_149_150_ID_4_pose,2019_0612_164526_366B.MP4_149_150_ID_4_gaze
2509,2509,2019_0612_164526_366B.MP4_153_155_ID_4,2019_0612_164526_366B.MP4,153,155,2,checking mirror middle,4,2019_0612_164526_366B.MP4_153_155_ID_4,2019_0612_164526_365A.MP4_153_155_ID_4,2019_0612_164526_366B.MP4_153_155_ID_4_pose,2019_0612_164526_366B.MP4_153_155_ID_4_gaze
2510,2510,2019_0612_164526_366B.MP4_158_159_ID_4,2019_0612_164526_366B.MP4,158,159,1,checking mirror middle,4,2019_0612_164526_366B.MP4_158_159_ID_4,2019_0612_164526_365A.MP4_158_159_ID_4,2019_0612_164526_366B.MP4_158_159_ID_4_pose,2019_0612_164526_366B.MP4_158_159_ID_4_gaze
2511,2511,2019_0612_164526_366B.MP4_189_190_ID_4,2019_0612_164526_366B.MP4,189,190,1,checking mirror middle,4,2019_0612_164526_366B.MP4_189_190_ID_4,2019_0612_164526_365A.MP4_189_190_ID_4,2019_0612_164526_366B.MP4_189_190_ID_4_pose,2019_0612_164526_366B.MP4_189_190_ID_4_gaze
2512,2512,2019_0612_164526_366B.MP4_210_211_ID_4,2019_0612_164526_366B.MP4,210,211,1,checking mirror middle,4,2019_0612_164526_366B.MP4_210_211_ID_4,2019_0612_164526_365A.MP4_210_211_ID_4,2019_0612_164526_366B.MP4_210_211_ID_4_pose,2019_0612_164526_366B.MP4_210_211_ID_4_gaze
2513,2513,2019_0612_164526_366B.MP4_224_225_ID_4,2019_0612_164526_366B.MP4,224,225,1,checking mirror driver,4,2019_0612_164526_366B.MP4_224_225_ID_4,2019_0612_164526_365A.MP4_224_225_ID_4,2019_0612_164526_366B.MP4_224_225_ID_4_pose,2019_0612_164526_366B.MP4_224_225_ID_4_gaze
2514,2514,2019_0612_164526_366B.MP4_245_248_ID_4,2019_0612_164526_366B.MP4,245,248,3,checking mirror middle,4,2019_0612_164526_366B.MP4_245_248_ID_4,2019_0612_164526_365A.MP4_245_248_ID_4,2019_0612_164526_366B.MP4_245_247_ID_4_pose,2019_0612_164526_366B.MP4_245_247_ID_4_gaze
2515,2515,2019_0612_164526_366B.MP4_259_261_ID_4,2019_0612_164526_366B.MP4,259,261,2,checking speed stack,4,2019_0612_164526_366B.MP4_259_261_ID_4,2019_0612_164526_365A.MP4_259_261_ID_4,2019_0612_164526_366B.MP4_259_261_ID_4_pose,2019_0612_164526_366B.MP4_259_261_ID_4_gaze
2516,2516,2019_0612_164526_366B.MP4_264_265_ID_4,2019_0612_164526_366B.MP4,264,265,1,checking mirror middle,4,2019_0612_164526_366B.MP4_264_265_ID_4,2019_0612_164526_365A.MP4_264_265_ID_4,2019_0612_164526_366B.MP4_264_265_ID_4_pose,2019_0612_164526_366B.MP4_264_265_ID_4_gaze
2517,2517,2019_0612_164526_366B.MP4_267_268_ID_4,2019_0612_164526_366B.MP4,267,268,1,checking mirror passenger,4,2019_0612_164526_366B.MP4_267_268_ID_4,2019_0612_164526_365A.MP4_267_268_ID_4,2019_0612_164526_366B.MP4_267_268_ID_4_pose,2019_0612_164526_366B.MP4_267_268_ID_4_gaze
2518,2518,2019_0612_164526_366B.MP4_270_271_ID_4,2019_0612_164526_366B.MP4,270,271,1,checking mirror middle,4,2019_0612_164526_366B.MP4_270_271_ID_4,2019_0612_164526_365A.MP4_270_271_ID_4,2019_0612_164526_366B.MP4_270_271_ID_4_pose,2019_0612_164526_366B.MP4_270_271_ID_4_gaze
2519,2519,2019_0612_164526_366B.MP4_271_272_ID_4,2019_0612_164526_366B.MP4,271,272,1,checking mirror passenger,4,2019_0612_164526_366B.MP4_271_272_ID_4,2019_0612_164526_365A.MP4_271_272_ID_4,2019_0612_164526_366B.MP4_271_272_ID_4_pose,2019_0612_164526_366B.MP4_271_272_ID_4_gaze
2520,2520,2019_0612_164526_366B.MP4_272_273_ID_4,2019_0612_164526_366B.MP4,272,273,1,checking mirror middle,4,2019_0612_164526_366B.MP4_272_273_ID_4,2019_0612_164526_365A.MP4_272_273_ID_4,2019_0612_164526_366B.MP4_272_273_ID_4_pose,2019_0612_164526_366B.MP4_272_273_ID_4_gaze
2521,2521,2019_0612_164526_366B.MP4_286_287_ID_4,2019_0612_164526_366B.MP4,286,287,1,checking mirror middle,4,2019_0612_164526_366B.MP4_286_287_ID_4,2019_0612_164526_365A.MP4_286_287_ID_4,2019_0612_164526_366B.MP4_286_287_ID_4_pose,2019_0612_164526_366B.MP4_286_287_ID_4_gaze
2522,2522,2019_0612_164526_366B.MP4_289_290_ID_4,2019_0612_164526_366B.MP4,289,290,1,checking mirror middle,4,2019_0612_164526_366B.MP4_289_290_ID_4,2019_0612_164526_365A.MP4_289_290_ID_4,2019_0612_164526_366B.MP4_289_290_ID_4_pose,2019_0612_164526_366B.MP4_289_290_ID_4_gaze
2523,2523,2019_0612_164526_366B.MP4_296_297_ID_4,2019_0612_164526_366B.MP4,296,297,1,checking mirror middle,4,2019_0612_164526_366B.MP4_296_297_ID_4,2019_0612_164526_365A.MP4_296_297_ID_4,2019_0612_164526_366B.MP4_296_297_ID_4_pose,2019_0612_164526_366B.MP4_296_297_ID_4_gaze
2524,2524,2019_0612_165526_370B.MP4_2_3_ID_4,2019_0612_165526_370B.MP4,2,3,1,checking mirror middle,4,2019_0612_165526_370B.MP4_2_3_ID_4,2019_0612_165526_369A.MP4_2_3_ID_4,2019_0612_165526_370B.MP4_2_3_ID_4_pose,2019_0612_165526_370B.MP4_2_3_ID_4_gaze
2525,2525,2019_0612_165526_370B.MP4_3_5_ID_4,2019_0612_165526_370B.MP4,3,5,2,checking speed stack,4,2019_0612_165526_370B.MP4_3_5_ID_4,2019_0612_165526_369A.MP4_3_5_ID_4,2019_0612_165526_370B.MP4_3_5_ID_4_pose,2019_0612_165526_370B.MP4_3_5_ID_4_gaze
2526,2526,2019_0612_165526_370B.MP4_7_8_ID_4,2019_0612_165526_370B.MP4,7,8,1,checking speed stack,4,2019_0612_165526_370B.MP4_7_8_ID_4,2019_0612_165526_369A.MP4_7_8_ID_4,2019_0612_165526_370B.MP4_7_8_ID_4_pose,2019_0612_165526_370B.MP4_7_8_ID_4_gaze
2527,2527,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_9_11_ID_4,2019_0612_165526_369A.MP4_9_11_ID_4,2019_0612_165526_370B.MP4_9_11_ID_4_pose,2019_0612_165526_370B.MP4_9_11_ID_4_gaze
2528,2528,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_11_13_ID_4,2019_0612_165526_369A.MP4_11_13_ID_4,2019_0612_165526_370B.MP4_11_13_ID_4_pose,2019_0612_165526_370B.MP4_11_13_ID_4_gaze
2529,2529,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_13_15_ID_4,2019_0612_165526_369A.MP4_13_15_ID_4,2019_0612_165526_370B.MP4_13_15_ID_4_pose,2019_0612_165526_370B.MP4_13_15_ID_4_gaze
2530,2530,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_15_17_ID_4,2019_0612_165526_369A.MP4_15_17_ID_4,2019_0612_165526_370B.MP4_15_17_ID_4_pose,2019_0612_165526_370B.MP4_15_17_ID_4_gaze
2531,2531,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_17_19_ID_4,2019_0612_165526_369A.MP4_17_19_ID_4,2019_0612_165526_370B.MP4_17_19_ID_4_pose,2019_0612_165526_370B.MP4_17_19_ID_4_gaze
2532,2532,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_19_21_ID_4,2019_0612_165526_369A.MP4_19_21_ID_4,2019_0612_165526_370B.MP4_19_21_ID_4_pose,2019_0612_165526_370B.MP4_19_21_ID_4_gaze
2533,2533,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_21_23_ID_4,2019_0612_165526_369A.MP4_21_23_ID_4,2019_0612_165526_370B.MP4_21_23_ID_4_pose,2019_0612_165526_370B.MP4_21_23_ID_4_gaze
2534,2534,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_23_25_ID_4,2019_0612_165526_369A.MP4_23_25_ID_4,2019_0612_165526_370B.MP4_23_25_ID_4_pose,2019_0612_165526_370B.MP4_23_25_ID_4_gaze
2535,2535,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_25_27_ID_4,2019_0612_165526_369A.MP4_25_27_ID_4,2019_0612_165526_370B.MP4_25_27_ID_4_pose,2019_0612_165526_370B.MP4_25_27_ID_4_gaze
2536,2536,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_27_29_ID_4,2019_0612_165526_369A.MP4_27_29_ID_4,2019_0612_165526_370B.MP4_27_29_ID_4_pose,2019_0612_165526_370B.MP4_27_29_ID_4_gaze
2537,2537,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_29_31_ID_4,2019_0612_165526_369A.MP4_29_31_ID_4,2019_0612_165526_370B.MP4_29_31_ID_4_pose,2019_0612_165526_370B.MP4_29_31_ID_4_gaze
2538,2538,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_31_33_ID_4,2019_0612_165526_369A.MP4_31_33_ID_4,2019_0612_165526_370B.MP4_31_33_ID_4_pose,2019_0612_165526_370B.MP4_31_33_ID_4_gaze
2539,2539,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_33_35_ID_4,2019_0612_165526_369A.MP4_33_35_ID_4,2019_0612_165526_370B.MP4_33_35_ID_4_pose,2019_0612_165526_370B.MP4_33_35_ID_4_gaze
2540,2540,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_35_37_ID_4,2019_0612_165526_369A.MP4_35_37_ID_4,2019_0612_165526_370B.MP4_35_37_ID_4_pose,2019_0612_165526_370B.MP4_35_37_ID_4_gaze
2541,2541,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_37_39_ID_4,2019_0612_165526_369A.MP4_37_39_ID_4,2019_0612_165526_370B.MP4_37_39_ID_4_pose,2019_0612_165526_370B.MP4_37_39_ID_4_gaze
2542,2542,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_39_41_ID_4,2019_0612_165526_369A.MP4_39_41_ID_4,2019_0612_165526_370B.MP4_39_41_ID_4_pose,2019_0612_165526_370B.MP4_39_41_ID_4_gaze
2543,2543,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_41_43_ID_4,2019_0612_165526_369A.MP4_41_43_ID_4,2019_0612_165526_370B.MP4_41_43_ID_4_pose,2019_0612_165526_370B.MP4_41_43_ID_4_gaze
2544,2544,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_43_45_ID_4,2019_0612_165526_369A.MP4_43_45_ID_4,2019_0612_165526_370B.MP4_43_45_ID_4_pose,2019_0612_165526_370B.MP4_43_45_ID_4_gaze
2545,2545,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_45_47_ID_4,2019_0612_165526_369A.MP4_45_47_ID_4,2019_0612_165526_370B.MP4_45_47_ID_4_pose,2019_0612_165526_370B.MP4_45_47_ID_4_gaze
2546,2546,2019_0612_165526_370B.MP4_9_50_ID_4,2019_0612_165526_370B.MP4,9,50,41,working with phone,4,2019_0612_165526_370B.MP4_47_49_ID_4,2019_0612_165526_369A.MP4_47_49_ID_4,2019_0612_165526_370B.MP4_47_49_ID_4_pose,2019_0612_165526_370B.MP4_47_49_ID_4_gaze
2547,2547,2019_0612_165526_370B.MP4_54_55_ID_4,2019_0612_165526_370B.MP4,54,55,1,checking mirror middle,4,2019_0612_165526_370B.MP4_54_55_ID_4,2019_0612_165526_369A.MP4_54_55_ID_4,2019_0612_165526_370B.MP4_54_55_ID_4_pose,2019_0612_165526_370B.MP4_54_55_ID_4_gaze
2548,2548,2019_0612_165526_370B.MP4_74_75_ID_4,2019_0612_165526_370B.MP4,74,75,1,checking speed stack,4,2019_0612_165526_370B.MP4_74_75_ID_4,2019_0612_165526_369A.MP4_74_75_ID_4,2019_0612_165526_370B.MP4_74_75_ID_4_pose,2019_0612_165526_370B.MP4_74_75_ID_4_gaze
2549,2549,2019_0612_165526_370B.MP4_78_79_ID_4,2019_0612_165526_370B.MP4,78,79,1,checking speed stack,4,2019_0612_165526_370B.MP4_78_79_ID_4,2019_0612_165526_369A.MP4_78_79_ID_4,2019_0612_165526_370B.MP4_78_79_ID_4_pose,2019_0612_165526_370B.MP4_78_79_ID_4_gaze
2550,2550,2019_0612_165526_370B.MP4_85_86_ID_4,2019_0612_165526_370B.MP4,85,86,1,checking speed stack,4,2019_0612_165526_370B.MP4_85_86_ID_4,2019_0612_165526_369A.MP4_85_86_ID_4,2019_0612_165526_370B.MP4_85_86_ID_4_pose,2019_0612_165526_370B.MP4_85_86_ID_4_gaze
2551,2551,2019_0612_165526_370B.MP4_87_98_ID_4,2019_0612_165526_370B.MP4,87,98,11,working with phone,4,2019_0612_165526_370B.MP4_87_89_ID_4,2019_0612_165526_369A.MP4_87_89_ID_4,2019_0612_165526_370B.MP4_87_89_ID_4_pose,2019_0612_165526_370B.MP4_87_89_ID_4_gaze
2552,2552,2019_0612_165526_370B.MP4_87_98_ID_4,2019_0612_165526_370B.MP4,87,98,11,working with phone,4,2019_0612_165526_370B.MP4_89_91_ID_4,2019_0612_165526_369A.MP4_89_91_ID_4,2019_0612_165526_370B.MP4_89_91_ID_4_pose,2019_0612_165526_370B.MP4_89_91_ID_4_gaze
2553,2553,2019_0612_165526_370B.MP4_87_98_ID_4,2019_0612_165526_370B.MP4,87,98,11,working with phone,4,2019_0612_165526_370B.MP4_91_93_ID_4,2019_0612_165526_369A.MP4_91_93_ID_4,2019_0612_165526_370B.MP4_91_93_ID_4_pose,2019_0612_165526_370B.MP4_91_93_ID_4_gaze
2554,2554,2019_0612_165526_370B.MP4_87_98_ID_4,2019_0612_165526_370B.MP4,87,98,11,working with phone,4,2019_0612_165526_370B.MP4_93_95_ID_4,2019_0612_165526_369A.MP4_93_95_ID_4,2019_0612_165526_370B.MP4_93_95_ID_4_pose,2019_0612_165526_370B.MP4_93_95_ID_4_gaze
2555,2555,2019_0612_165526_370B.MP4_87_98_ID_4,2019_0612_165526_370B.MP4,87,98,11,working with phone,4,2019_0612_165526_370B.MP4_95_97_ID_4,2019_0612_165526_369A.MP4_95_97_ID_4,2019_0612_165526_370B.MP4_95_97_ID_4_pose,2019_0612_165526_370B.MP4_95_97_ID_4_gaze
